Raw Data 		Experiment - 2015-9-14 gezi xingbie jianding PCR(0006082,0006083,0006084,0006085) (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	2	1	666520	59.94	2.21
A1	Sample 1	2	2	2	720160	59.94	2.24
A1	Sample 1	2	2	3	773870	59.93	2.21
A1	Sample 1	2	2	4	827560	59.96	2.22
A1	Sample 1	2	2	5	881260	59.95	2.19
A1	Sample 1	2	2	6	934970	59.94	2.18
A1	Sample 1	2	2	7	988660	59.9	2.18
A1	Sample 1	2	2	8	1042370	59.93	2.16
A1	Sample 1	2	2	9	1096060	59.93	2.15
A1	Sample 1	2	2	10	1149770	59.93	2.13
A1	Sample 1	2	2	11	1203460	59.93	2.14
A1	Sample 1	2	2	12	1257180	59.93	2.12
A1	Sample 1	2	2	13	1310870	59.96	2.13
A1	Sample 1	2	2	14	1364570	59.96	2.09
A1	Sample 1	2	2	15	1418270	59.95	2.10
A1	Sample 1	2	2	16	1471960	59.95	2.10
A1	Sample 1	2	2	17	1525570	59.94	2.10
A1	Sample 1	2	2	18	1579270	59.94	2.10
A1	Sample 1	2	2	19	1632970	59.93	2.08
A1	Sample 1	2	2	20	1686670	59.96	2.09
A1	Sample 1	2	2	21	1740380	59.96	2.07
A1	Sample 1	2	2	22	1794070	59.93	2.05
A1	Sample 1	2	2	23	1847780	59.93	2.05
A1	Sample 1	2	2	24	1901470	59.93	2.05
A1	Sample 1	2	2	25	1955080	59.94	2.06
A1	Sample 1	2	2	26	2008780	59.94	2.05
A1	Sample 1	2	2	27	2062470	59.94	2.05
A1	Sample 1	2	2	28	2116180	59.94	2.05
A1	Sample 1	2	2	29	2169890	59.94	2.03
A1	Sample 1	2	2	30	2223580	59.93	2.03
A1	Sample 1	2	2	31	2277290	59.93	2.03
A1	Sample 1	2	2	32	2330980	59.93	2.04
A1	Sample 1	2	2	33	2384680	59.92	2.03
A1	Sample 1	2	2	34	2438380	59.95	2.03
A1	Sample 1	2	2	35	2491980	59.92	2.04
A1	Sample 1	2	2	36	2545600	59.95	2.05
A1	Sample 1	2	2	37	2599290	59.95	2.04
A1	Sample 1	2	2	38	2652980	59.95	2.05
A1	Sample 1	2	2	39	2706690	59.95	2.08
A1	Sample 1	2	2	40	2760380	59.95	2.14
A1	Sample 1	2	2	41	2813990	59.95	2.18
A1	Sample 1	2	2	42	2867690	59.95	2.31
A1	Sample 1	2	2	43	2921410	59.92	2.49
A1	Sample 1	2	2	44	2975090	59.95	2.71
A1	Sample 1	2	2	45	3028800	59.95	2.93
A1	Sample 1	3	3	1	3125490	64.93	3.01
A1	Sample 1	3	3	1	3126780	64.66	3.02
A1	Sample 1	3	3	1	3128070	64.72	3.04
A1	Sample 1	3	3	1	3129370	65.16	3.01
A1	Sample 1	3	3	1	3130650	65.45	3.02
A1	Sample 1	3	3	1	3131950	65.73	2.99
A1	Sample 1	3	3	1	3133230	65.97	2.97
A1	Sample 1	3	3	1	3134500	66.23	2.96
A1	Sample 1	3	3	1	3135780	66.45	2.94
A1	Sample 1	3	3	1	3137060	66.62	2.95
A1	Sample 1	3	3	1	3138360	66.86	2.90
A1	Sample 1	3	3	1	3139640	67.1	2.90
A1	Sample 1	3	3	1	3140940	67.27	2.89
A1	Sample 1	3	3	1	3142220	67.48	2.87
A1	Sample 1	3	3	1	3143500	67.71	2.86
A1	Sample 1	3	3	1	3144790	67.92	2.83
A1	Sample 1	3	3	1	3146080	68.13	2.84
A1	Sample 1	3	3	1	3147370	68.3	2.81
A1	Sample 1	3	3	1	3148670	68.54	2.78
A1	Sample 1	3	3	1	3149960	68.71	2.77
A1	Sample 1	3	3	1	3151250	68.93	2.77
A1	Sample 1	3	3	1	3152540	69.13	2.77
A1	Sample 1	3	3	1	3153830	69.3	2.72
A1	Sample 1	3	3	1	3155120	69.57	2.73
A1	Sample 1	3	3	1	3156400	69.77	2.72
A1	Sample 1	3	3	1	3157680	69.94	2.68
A1	Sample 1	3	3	1	3158980	70.15	2.67
A1	Sample 1	3	3	1	3160250	70.34	2.65
A1	Sample 1	3	3	1	3161550	70.55	2.64
A1	Sample 1	3	3	1	3162840	70.77	2.63
A1	Sample 1	3	3	1	3164120	70.93	2.62
A1	Sample 1	3	3	1	3165410	71.17	2.60
A1	Sample 1	3	3	1	3166700	71.38	2.58
A1	Sample 1	3	3	1	3167980	71.57	2.56
A1	Sample 1	3	3	1	3169270	71.78	2.56
A1	Sample 1	3	3	1	3170540	71.93	2.52
A1	Sample 1	3	3	1	3171820	72.18	2.51
A1	Sample 1	3	3	1	3173100	72.39	2.50
A1	Sample 1	3	3	1	3174400	72.59	2.47
A1	Sample 1	3	3	1	3175700	72.79	2.44
A1	Sample 1	3	3	1	3176990	73	2.41
A1	Sample 1	3	3	1	3178270	73.21	2.40
A1	Sample 1	3	3	1	3179570	73.38	2.34
A1	Sample 1	3	3	1	3180850	73.59	2.29
A1	Sample 1	3	3	1	3182130	73.79	2.26
A1	Sample 1	3	3	1	3183420	74.02	2.20
A1	Sample 1	3	3	1	3184710	74.19	2.16
A1	Sample 1	3	3	1	3186010	74.4	2.11
A1	Sample 1	3	3	1	3187310	74.62	2.05
A1	Sample 1	3	3	1	3188590	74.82	2.03
A1	Sample 1	3	3	1	3189890	75.03	1.99
A1	Sample 1	3	3	1	3191200	75.23	1.97
A1	Sample 1	3	3	1	3192490	75.43	1.96
A1	Sample 1	3	3	1	3193780	75.64	1.95
A1	Sample 1	3	3	1	3195070	75.85	1.91
A1	Sample 1	3	3	1	3196380	76.05	1.90
A1	Sample 1	3	3	1	3197680	76.26	1.90
A1	Sample 1	3	3	1	3198960	76.43	1.89
A1	Sample 1	3	3	1	3200260	76.66	1.87
A1	Sample 1	3	3	1	3201540	76.85	1.84
A1	Sample 1	3	3	1	3202820	77.06	1.83
A1	Sample 1	3	3	1	3204100	77.26	1.83
A1	Sample 1	3	3	1	3205380	77.44	1.83
A1	Sample 1	3	3	1	3206670	77.67	1.79
A1	Sample 1	3	3	1	3207960	77.87	1.79
A1	Sample 1	3	3	1	3209260	78.07	1.77
A1	Sample 1	3	3	1	3210570	78.28	1.76
A1	Sample 1	3	3	1	3211860	78.47	1.76
A1	Sample 1	3	3	1	3213160	78.68	1.71
A1	Sample 1	3	3	1	3214460	78.89	1.71
A1	Sample 1	3	3	1	3215740	79.08	1.66
A1	Sample 1	3	3	1	3217040	79.3	1.63
A1	Sample 1	3	3	1	3218320	79.5	1.62
A1	Sample 1	3	3	1	3219600	79.7	1.60
A1	Sample 1	3	3	1	3220880	79.91	1.56
A1	Sample 1	3	3	1	3222170	80.1	1.54
A1	Sample 1	3	3	1	3223460	80.32	1.48
A1	Sample 1	3	3	1	3224750	80.53	1.38
A1	Sample 1	3	3	1	3226040	80.7	1.27
A1	Sample 1	3	3	1	3227320	80.9	1.16
A1	Sample 1	3	3	1	3228610	81.12	1.07
A1	Sample 1	3	3	1	3229900	81.32	1.05
A1	Sample 1	3	3	1	3231190	81.55	1.03
A1	Sample 1	3	3	1	3232490	81.73	1.02
A1	Sample 1	3	3	1	3233780	81.94	1.01
A1	Sample 1	3	3	1	3235090	82.15	1.01
A1	Sample 1	3	3	1	3236370	82.37	1.00
A1	Sample 1	3	3	1	3237650	82.55	1.01
A1	Sample 1	3	3	1	3238950	82.73	0.99
A1	Sample 1	3	3	1	3240220	82.96	0.98
A1	Sample 1	3	3	1	3241520	83.17	0.98
A1	Sample 1	3	3	1	3242800	83.35	0.96
A1	Sample 1	3	3	1	3244080	83.55	0.96
A1	Sample 1	3	3	1	3245370	83.77	0.95
A1	Sample 1	3	3	1	3246660	83.96	0.95
A1	Sample 1	3	3	1	3247960	84.18	0.94
A1	Sample 1	3	3	1	3249250	84.36	0.93
A1	Sample 1	3	3	1	3250530	84.56	0.94
A1	Sample 1	3	3	1	3251820	84.77	0.93
A1	Sample 1	3	3	1	3253110	84.98	0.93
A1	Sample 1	3	3	1	3254390	85.19	0.91
A1	Sample 1	3	3	1	3255670	85.4	0.91
A1	Sample 1	3	3	1	3256970	85.58	0.90
A1	Sample 1	3	3	1	3258270	85.82	0.90
A1	Sample 1	3	3	1	3259550	86	0.88
A1	Sample 1	3	3	1	3260830	86.21	0.88
A1	Sample 1	3	3	1	3262120	86.42	0.87
A1	Sample 1	3	3	1	3263410	86.6	0.86
A1	Sample 1	3	3	1	3264710	86.82	0.87
A1	Sample 1	3	3	1	3265990	87.02	0.87
A1	Sample 1	3	3	1	3267280	87.23	0.84
A1	Sample 1	3	3	1	3268590	87.42	0.84
A1	Sample 1	3	3	1	3269870	87.63	0.83
A1	Sample 1	3	3	1	3271160	87.81	0.83
A1	Sample 1	3	3	1	3272450	88.03	0.82
A1	Sample 1	3	3	1	3273740	88.23	0.82
A1	Sample 1	3	3	1	3275020	88.42	0.82
A1	Sample 1	3	3	1	3276310	88.65	0.82
A1	Sample 1	3	3	1	3277590	88.85	0.79
A1	Sample 1	3	3	1	3278880	89.07	0.78
A1	Sample 1	3	3	1	3280170	89.25	0.78
A1	Sample 1	3	3	1	3281460	89.43	0.80
A1	Sample 1	3	3	1	3282750	89.66	0.77
A1	Sample 1	3	3	1	3284030	89.84	0.78
A1	Sample 1	3	3	1	3285330	90.05	0.77
A1	Sample 1	3	3	1	3286620	90.25	0.76
A1	Sample 1	3	3	1	3287900	90.45	0.77
A1	Sample 1	3	3	1	3289190	90.71	0.76
A1	Sample 1	3	3	1	3290470	90.86	0.76
A1	Sample 1	3	3	1	3291750	91.05	0.74
A1	Sample 1	3	3	1	3293050	91.28	0.74
A1	Sample 1	3	3	1	3294330	91.48	0.74
A1	Sample 1	3	3	1	3295650	91.68	0.74
A1	Sample 1	3	3	1	3296940	91.91	0.73
A1	Sample 1	3	3	1	3298220	92.08	0.73
A1	Sample 1	3	3	1	3299500	92.28	0.73
A1	Sample 1	3	3	1	3300800	92.51	0.71
A1	Sample 1	3	3	1	3302080	92.72	0.71
A1	Sample 1	3	3	1	3303360	92.92	0.70
A1	Sample 1	3	3	1	3304660	93.1	0.71
A1	Sample 1	3	3	1	3305950	93.3	0.70
A1	Sample 1	3	3	1	3307250	93.53	0.71
A1	Sample 1	3	3	1	3308530	93.71	0.70
A1	Sample 1	3	3	1	3309820	93.94	0.70
A1	Sample 1	3	3	1	3311110	94.13	0.69
A1	Sample 1	3	3	1	3312390	94.32	0.70
A1	Sample 1	3	3	1	3313680	94.56	0.68
A1	Sample 1	3	3	1	3314970	94.71	0.67
A1	Sample 1	3	3	1	3316260	94.94	0.68
A1	Sample 1	3	3	1	3317540	95.14	0.67
A1	Sample 1	3	3	1	3318840	95.33	0.66
A1	Sample 1	3	3	1	3320160	95.57	0.66
A1	Sample 1	3	3	1	3321440	95.76	0.64
A1	Sample 1	3	3	1	3322740	95.96	0.64
A1	Sample 1	3	3	1	3324020	96.15	0.65
A1	Sample 1	3	3	1	3325290	96.35	0.65
A1	Sample 1	3	3	1	3326580	96.59	0.65
A1	Sample 1	3	3	1	3327870	96.76	0.64
A2	Sample 2	2	2	1	666520	59.94	2.56
A2	Sample 2	2	2	2	720160	59.94	2.57
A2	Sample 2	2	2	3	773870	59.93	2.59
A2	Sample 2	2	2	4	827560	59.96	2.60
A2	Sample 2	2	2	5	881260	59.95	2.59
A2	Sample 2	2	2	6	934970	59.94	2.60
A2	Sample 2	2	2	7	988660	59.9	2.59
A2	Sample 2	2	2	8	1042370	59.93	2.58
A2	Sample 2	2	2	9	1096060	59.93	2.59
A2	Sample 2	2	2	10	1149770	59.93	2.59
A2	Sample 2	2	2	11	1203460	59.93	2.58
A2	Sample 2	2	2	12	1257180	59.93	2.59
A2	Sample 2	2	2	13	1310870	59.96	2.59
A2	Sample 2	2	2	14	1364570	59.96	2.59
A2	Sample 2	2	2	15	1418270	59.95	2.57
A2	Sample 2	2	2	16	1471960	59.95	2.58
A2	Sample 2	2	2	17	1525570	59.94	2.58
A2	Sample 2	2	2	18	1579270	59.94	2.56
A2	Sample 2	2	2	19	1632970	59.93	2.59
A2	Sample 2	2	2	20	1686670	59.96	2.56
A2	Sample 2	2	2	21	1740380	59.96	2.57
A2	Sample 2	2	2	22	1794070	59.93	2.58
A2	Sample 2	2	2	23	1847780	59.93	2.60
A2	Sample 2	2	2	24	1901470	59.93	2.65
A2	Sample 2	2	2	25	1955080	59.94	2.72
A2	Sample 2	2	2	26	2008780	59.94	2.86
A2	Sample 2	2	2	27	2062470	59.94	3.07
A2	Sample 2	2	2	28	2116180	59.94	3.36
A2	Sample 2	2	2	29	2169890	59.94	3.69
A2	Sample 2	2	2	30	2223580	59.93	4.01
A2	Sample 2	2	2	31	2277290	59.93	4.23
A2	Sample 2	2	2	32	2330980	59.93	4.42
A2	Sample 2	2	2	33	2384680	59.92	4.58
A2	Sample 2	2	2	34	2438380	59.95	4.70
A2	Sample 2	2	2	35	2491980	59.92	4.77
A2	Sample 2	2	2	36	2545600	59.95	4.84
A2	Sample 2	2	2	37	2599290	59.95	4.90
A2	Sample 2	2	2	38	2652980	59.95	4.95
A2	Sample 2	2	2	39	2706690	59.95	4.96
A2	Sample 2	2	2	40	2760380	59.95	4.96
A2	Sample 2	2	2	41	2813990	59.95	4.98
A2	Sample 2	2	2	42	2867690	59.95	5.00
A2	Sample 2	2	2	43	2921410	59.92	5.03
A2	Sample 2	2	2	44	2975090	59.95	5.04
A2	Sample 2	2	2	45	3028800	59.95	5.04
A2	Sample 2	3	3	1	3125490	64.93	4.65
A2	Sample 2	3	3	1	3126780	64.66	4.66
A2	Sample 2	3	3	1	3128070	64.72	4.67
A2	Sample 2	3	3	1	3129370	65.16	4.65
A2	Sample 2	3	3	1	3130650	65.45	4.64
A2	Sample 2	3	3	1	3131950	65.73	4.59
A2	Sample 2	3	3	1	3133230	65.97	4.60
A2	Sample 2	3	3	1	3134500	66.23	4.56
A2	Sample 2	3	3	1	3135780	66.45	4.53
A2	Sample 2	3	3	1	3137060	66.62	4.51
A2	Sample 2	3	3	1	3138360	66.86	4.49
A2	Sample 2	3	3	1	3139640	67.1	4.47
A2	Sample 2	3	3	1	3140940	67.27	4.46
A2	Sample 2	3	3	1	3142220	67.48	4.43
A2	Sample 2	3	3	1	3143500	67.71	4.40
A2	Sample 2	3	3	1	3144790	67.92	4.38
A2	Sample 2	3	3	1	3146080	68.13	4.38
A2	Sample 2	3	3	1	3147370	68.3	4.34
A2	Sample 2	3	3	1	3148670	68.54	4.33
A2	Sample 2	3	3	1	3149960	68.71	4.34
A2	Sample 2	3	3	1	3151250	68.93	4.31
A2	Sample 2	3	3	1	3152540	69.13	4.30
A2	Sample 2	3	3	1	3153830	69.3	4.27
A2	Sample 2	3	3	1	3155120	69.57	4.25
A2	Sample 2	3	3	1	3156400	69.77	4.23
A2	Sample 2	3	3	1	3157680	69.94	4.18
A2	Sample 2	3	3	1	3158980	70.15	4.16
A2	Sample 2	3	3	1	3160250	70.34	4.16
A2	Sample 2	3	3	1	3161550	70.55	4.18
A2	Sample 2	3	3	1	3162840	70.77	4.12
A2	Sample 2	3	3	1	3164120	70.93	4.13
A2	Sample 2	3	3	1	3165410	71.17	4.10
A2	Sample 2	3	3	1	3166700	71.38	4.09
A2	Sample 2	3	3	1	3167980	71.57	4.05
A2	Sample 2	3	3	1	3169270	71.78	4.08
A2	Sample 2	3	3	1	3170540	71.93	4.05
A2	Sample 2	3	3	1	3171820	72.18	4.01
A2	Sample 2	3	3	1	3173100	72.39	3.99
A2	Sample 2	3	3	1	3174400	72.59	3.98
A2	Sample 2	3	3	1	3175700	72.79	3.99
A2	Sample 2	3	3	1	3176990	73	3.96
A2	Sample 2	3	3	1	3178270	73.21	3.95
A2	Sample 2	3	3	1	3179570	73.38	3.91
A2	Sample 2	3	3	1	3180850	73.59	3.91
A2	Sample 2	3	3	1	3182130	73.79	3.88
A2	Sample 2	3	3	1	3183420	74.02	3.87
A2	Sample 2	3	3	1	3184710	74.19	3.85
A2	Sample 2	3	3	1	3186010	74.4	3.82
A2	Sample 2	3	3	1	3187310	74.62	3.81
A2	Sample 2	3	3	1	3188590	74.82	3.78
A2	Sample 2	3	3	1	3189890	75.03	3.74
A2	Sample 2	3	3	1	3191200	75.23	3.71
A2	Sample 2	3	3	1	3192490	75.43	3.68
A2	Sample 2	3	3	1	3193780	75.64	3.64
A2	Sample 2	3	3	1	3195070	75.85	3.57
A2	Sample 2	3	3	1	3196380	76.05	3.52
A2	Sample 2	3	3	1	3197680	76.26	3.48
A2	Sample 2	3	3	1	3198960	76.43	3.43
A2	Sample 2	3	3	1	3200260	76.66	3.36
A2	Sample 2	3	3	1	3201540	76.85	3.35
A2	Sample 2	3	3	1	3202820	77.06	3.31
A2	Sample 2	3	3	1	3204100	77.26	3.30
A2	Sample 2	3	3	1	3205380	77.44	3.29
A2	Sample 2	3	3	1	3206670	77.67	3.25
A2	Sample 2	3	3	1	3207960	77.87	3.24
A2	Sample 2	3	3	1	3209260	78.07	3.20
A2	Sample 2	3	3	1	3210570	78.28	3.19
A2	Sample 2	3	3	1	3211860	78.47	3.16
A2	Sample 2	3	3	1	3213160	78.68	3.14
A2	Sample 2	3	3	1	3214460	78.89	3.13
A2	Sample 2	3	3	1	3215740	79.08	3.08
A2	Sample 2	3	3	1	3217040	79.3	3.06
A2	Sample 2	3	3	1	3218320	79.5	3.01
A2	Sample 2	3	3	1	3219600	79.7	2.98
A2	Sample 2	3	3	1	3220880	79.91	2.91
A2	Sample 2	3	3	1	3222170	80.1	2.82
A2	Sample 2	3	3	1	3223460	80.32	2.64
A2	Sample 2	3	3	1	3224750	80.53	2.33
A2	Sample 2	3	3	1	3226040	80.7	1.97
A2	Sample 2	3	3	1	3227320	80.9	1.60
A2	Sample 2	3	3	1	3228610	81.12	1.28
A2	Sample 2	3	3	1	3229900	81.32	1.15
A2	Sample 2	3	3	1	3231190	81.55	1.10
A2	Sample 2	3	3	1	3232490	81.73	1.06
A2	Sample 2	3	3	1	3233780	81.94	1.06
A2	Sample 2	3	3	1	3235090	82.15	1.05
A2	Sample 2	3	3	1	3236370	82.37	1.04
A2	Sample 2	3	3	1	3237650	82.55	1.05
A2	Sample 2	3	3	1	3238950	82.73	1.03
A2	Sample 2	3	3	1	3240220	82.96	1.02
A2	Sample 2	3	3	1	3241520	83.17	1.02
A2	Sample 2	3	3	1	3242800	83.35	1.00
A2	Sample 2	3	3	1	3244080	83.55	1.00
A2	Sample 2	3	3	1	3245370	83.77	0.98
A2	Sample 2	3	3	1	3246660	83.96	0.98
A2	Sample 2	3	3	1	3247960	84.18	0.98
A2	Sample 2	3	3	1	3249250	84.36	0.96
A2	Sample 2	3	3	1	3250530	84.56	0.96
A2	Sample 2	3	3	1	3251820	84.77	0.96
A2	Sample 2	3	3	1	3253110	84.98	0.96
A2	Sample 2	3	3	1	3254390	85.19	0.94
A2	Sample 2	3	3	1	3255670	85.4	0.92
A2	Sample 2	3	3	1	3256970	85.58	0.91
A2	Sample 2	3	3	1	3258270	85.82	0.91
A2	Sample 2	3	3	1	3259550	86	0.91
A2	Sample 2	3	3	1	3260830	86.21	0.90
A2	Sample 2	3	3	1	3262120	86.42	0.90
A2	Sample 2	3	3	1	3263410	86.6	0.88
A2	Sample 2	3	3	1	3264710	86.82	0.85
A2	Sample 2	3	3	1	3265990	87.02	0.86
A2	Sample 2	3	3	1	3267280	87.23	0.84
A2	Sample 2	3	3	1	3268590	87.42	0.85
A2	Sample 2	3	3	1	3269870	87.63	0.83
A2	Sample 2	3	3	1	3271160	87.81	0.82
A2	Sample 2	3	3	1	3272450	88.03	0.80
A2	Sample 2	3	3	1	3273740	88.23	0.80
A2	Sample 2	3	3	1	3275020	88.42	0.79
A2	Sample 2	3	3	1	3276310	88.65	0.79
A2	Sample 2	3	3	1	3277590	88.85	0.78
A2	Sample 2	3	3	1	3278880	89.07	0.78
A2	Sample 2	3	3	1	3280170	89.25	0.77
A2	Sample 2	3	3	1	3281460	89.43	0.77
A2	Sample 2	3	3	1	3282750	89.66	0.74
A2	Sample 2	3	3	1	3284030	89.84	0.75
A2	Sample 2	3	3	1	3285330	90.05	0.75
A2	Sample 2	3	3	1	3286620	90.25	0.74
A2	Sample 2	3	3	1	3287900	90.45	0.73
A2	Sample 2	3	3	1	3289190	90.71	0.72
A2	Sample 2	3	3	1	3290470	90.86	0.72
A2	Sample 2	3	3	1	3291750	91.05	0.72
A2	Sample 2	3	3	1	3293050	91.28	0.72
A2	Sample 2	3	3	1	3294330	91.48	0.70
A2	Sample 2	3	3	1	3295650	91.68	0.71
A2	Sample 2	3	3	1	3296940	91.91	0.69
A2	Sample 2	3	3	1	3298220	92.08	0.69
A2	Sample 2	3	3	1	3299500	92.28	0.69
A2	Sample 2	3	3	1	3300800	92.51	0.67
A2	Sample 2	3	3	1	3302080	92.72	0.67
A2	Sample 2	3	3	1	3303360	92.92	0.67
A2	Sample 2	3	3	1	3304660	93.1	0.66
A2	Sample 2	3	3	1	3305950	93.3	0.67
A2	Sample 2	3	3	1	3307250	93.53	0.67
A2	Sample 2	3	3	1	3308530	93.71	0.66
A2	Sample 2	3	3	1	3309820	93.94	0.64
A2	Sample 2	3	3	1	3311110	94.13	0.63
A2	Sample 2	3	3	1	3312390	94.32	0.63
A2	Sample 2	3	3	1	3313680	94.56	0.63
A2	Sample 2	3	3	1	3314970	94.71	0.62
A2	Sample 2	3	3	1	3316260	94.94	0.62
A2	Sample 2	3	3	1	3317540	95.14	0.61
A2	Sample 2	3	3	1	3318840	95.33	0.61
A2	Sample 2	3	3	1	3320160	95.57	0.61
A2	Sample 2	3	3	1	3321440	95.76	0.61
A2	Sample 2	3	3	1	3322740	95.96	0.60
A2	Sample 2	3	3	1	3324020	96.15	0.60
A2	Sample 2	3	3	1	3325290	96.35	0.61
A2	Sample 2	3	3	1	3326580	96.59	0.59
A2	Sample 2	3	3	1	3327870	96.76	0.59
A3	Sample 3	2	2	1	666520	59.94	2.03
A3	Sample 3	2	2	2	720160	59.94	2.03
A3	Sample 3	2	2	3	773870	59.93	2.01
A3	Sample 3	2	2	4	827560	59.96	2.01
A3	Sample 3	2	2	5	881260	59.95	1.99
A3	Sample 3	2	2	6	934970	59.94	2.01
A3	Sample 3	2	2	7	988660	59.9	1.99
A3	Sample 3	2	2	8	1042370	59.93	1.98
A3	Sample 3	2	2	9	1096060	59.93	1.98
A3	Sample 3	2	2	10	1149770	59.93	1.98
A3	Sample 3	2	2	11	1203460	59.93	1.98
A3	Sample 3	2	2	12	1257180	59.93	1.98
A3	Sample 3	2	2	13	1310870	59.96	1.97
A3	Sample 3	2	2	14	1364570	59.96	1.96
A3	Sample 3	2	2	15	1418270	59.95	1.96
A3	Sample 3	2	2	16	1471960	59.95	1.96
A3	Sample 3	2	2	17	1525570	59.94	1.94
A3	Sample 3	2	2	18	1579270	59.94	1.94
A3	Sample 3	2	2	19	1632970	59.93	1.94
A3	Sample 3	2	2	20	1686670	59.96	1.93
A3	Sample 3	2	2	21	1740380	59.96	1.93
A3	Sample 3	2	2	22	1794070	59.93	1.94
A3	Sample 3	2	2	23	1847780	59.93	1.94
A3	Sample 3	2	2	24	1901470	59.93	1.95
A3	Sample 3	2	2	25	1955080	59.94	1.98
A3	Sample 3	2	2	26	2008780	59.94	2.04
A3	Sample 3	2	2	27	2062470	59.94	2.13
A3	Sample 3	2	2	28	2116180	59.94	2.30
A3	Sample 3	2	2	29	2169890	59.94	2.57
A3	Sample 3	2	2	30	2223580	59.93	2.95
A3	Sample 3	2	2	31	2277290	59.93	3.46
A3	Sample 3	2	2	32	2330980	59.93	3.88
A3	Sample 3	2	2	33	2384680	59.92	4.23
A3	Sample 3	2	2	34	2438380	59.95	4.49
A3	Sample 3	2	2	35	2491980	59.92	4.68
A3	Sample 3	2	2	36	2545600	59.95	4.82
A3	Sample 3	2	2	37	2599290	59.95	4.90
A3	Sample 3	2	2	38	2652980	59.95	5.00
A3	Sample 3	2	2	39	2706690	59.95	5.05
A3	Sample 3	2	2	40	2760380	59.95	5.09
A3	Sample 3	2	2	41	2813990	59.95	5.10
A3	Sample 3	2	2	42	2867690	59.95	5.14
A3	Sample 3	2	2	43	2921410	59.92	5.15
A3	Sample 3	2	2	44	2975090	59.95	5.15
A3	Sample 3	2	2	45	3028800	59.95	5.16
A3	Sample 3	3	3	1	3125490	64.93	4.73
A3	Sample 3	3	3	1	3126780	64.66	4.75
A3	Sample 3	3	3	1	3128070	64.72	4.74
A3	Sample 3	3	3	1	3129370	65.16	4.74
A3	Sample 3	3	3	1	3130650	65.45	4.71
A3	Sample 3	3	3	1	3131950	65.73	4.69
A3	Sample 3	3	3	1	3133230	65.97	4.66
A3	Sample 3	3	3	1	3134500	66.23	4.65
A3	Sample 3	3	3	1	3135780	66.45	4.61
A3	Sample 3	3	3	1	3137060	66.62	4.61
A3	Sample 3	3	3	1	3138360	66.86	4.57
A3	Sample 3	3	3	1	3139640	67.1	4.55
A3	Sample 3	3	3	1	3140940	67.27	4.50
A3	Sample 3	3	3	1	3142220	67.48	4.50
A3	Sample 3	3	3	1	3143500	67.71	4.49
A3	Sample 3	3	3	1	3144790	67.92	4.44
A3	Sample 3	3	3	1	3146080	68.13	4.43
A3	Sample 3	3	3	1	3147370	68.3	4.40
A3	Sample 3	3	3	1	3148670	68.54	4.40
A3	Sample 3	3	3	1	3149960	68.71	4.37
A3	Sample 3	3	3	1	3151250	68.93	4.35
A3	Sample 3	3	3	1	3152540	69.13	4.34
A3	Sample 3	3	3	1	3153830	69.3	4.30
A3	Sample 3	3	3	1	3155120	69.57	4.28
A3	Sample 3	3	3	1	3156400	69.77	4.29
A3	Sample 3	3	3	1	3157680	69.94	4.24
A3	Sample 3	3	3	1	3158980	70.15	4.21
A3	Sample 3	3	3	1	3160250	70.34	4.20
A3	Sample 3	3	3	1	3161550	70.55	4.18
A3	Sample 3	3	3	1	3162840	70.77	4.14
A3	Sample 3	3	3	1	3164120	70.93	4.15
A3	Sample 3	3	3	1	3165410	71.17	4.12
A3	Sample 3	3	3	1	3166700	71.38	4.10
A3	Sample 3	3	3	1	3167980	71.57	4.09
A3	Sample 3	3	3	1	3169270	71.78	4.08
A3	Sample 3	3	3	1	3170540	71.93	4.04
A3	Sample 3	3	3	1	3171820	72.18	4.04
A3	Sample 3	3	3	1	3173100	72.39	3.99
A3	Sample 3	3	3	1	3174400	72.59	3.98
A3	Sample 3	3	3	1	3175700	72.79	3.96
A3	Sample 3	3	3	1	3176990	73	3.95
A3	Sample 3	3	3	1	3178270	73.21	3.91
A3	Sample 3	3	3	1	3179570	73.38	3.89
A3	Sample 3	3	3	1	3180850	73.59	3.87
A3	Sample 3	3	3	1	3182130	73.79	3.86
A3	Sample 3	3	3	1	3183420	74.02	3.83
A3	Sample 3	3	3	1	3184710	74.19	3.80
A3	Sample 3	3	3	1	3186010	74.4	3.78
A3	Sample 3	3	3	1	3187310	74.62	3.74
A3	Sample 3	3	3	1	3188590	74.82	3.72
A3	Sample 3	3	3	1	3189890	75.03	3.70
A3	Sample 3	3	3	1	3191200	75.23	3.67
A3	Sample 3	3	3	1	3192490	75.43	3.60
A3	Sample 3	3	3	1	3193780	75.64	3.57
A3	Sample 3	3	3	1	3195070	75.85	3.47
A3	Sample 3	3	3	1	3196380	76.05	3.42
A3	Sample 3	3	3	1	3197680	76.26	3.35
A3	Sample 3	3	3	1	3198960	76.43	3.27
A3	Sample 3	3	3	1	3200260	76.66	3.20
A3	Sample 3	3	3	1	3201540	76.85	3.16
A3	Sample 3	3	3	1	3202820	77.06	3.11
A3	Sample 3	3	3	1	3204100	77.26	3.09
A3	Sample 3	3	3	1	3205380	77.44	3.07
A3	Sample 3	3	3	1	3206670	77.67	3.05
